geonameid,name,lat,lon,region,department,population,settlement_morpheme,naming_language,religious_element,ethnonym,ethnonym_stem,split_ordinal,patronym,patronym_group,eco_term,eco_kind,name_reuse_count
2252866,Dialadian,12.7,-13.75,Kolda,Velingara,0,,,,,,,,,,,1
2252864,Dialakani,13.01667,-14.18333,Kolda,Velingara,0,,,,,,,,,,,1
2252862,Dialakatoba,13.3466,-12.04437,Kedougou,Saraya,0,,,,,,,,,,,1
2252861,Dialakoto,13.31667,-13.3,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2252860,Dialakoumbi,12.68333,-14.6,Kolda,Kolda,0,,,,,,,,,,,1
2252859,Dialali Alisso,13.98333,-13.7,Tambacounda,Goudiry,0,,,,,,,,,,,1
2252854,Dialambéré,13.1,-15.3,Sedhiou,Bounkiling,0,,,,,,,,,,,3
2252855,Dialambéré,12.88333,-14.53333,Kolda,Kolda,0,,,,,,,,,,,3
2252856,Dialambéré,12.81667,-14.23333,Kolda,Velingara,0,,,,,,,,,,,3
2252850,Dialang,12.46667,-16.41667,Ziguinchor,Ziguinchor,0,,,,,,,,,,,1
2252849,Dialankine,13.03333,-15.81667,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2252847,Dialassaba,13.65,-14.1,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2252846,Dialassabakounda,13.65,-14.33333,Tambacounda,Tambacounda,0,kounda,Mandinka,,,,,,,,,1
2252237,Dialassène,14.41642,-16.25888,Fatick,Fatick,0,,,,,,,,,,,1
2252844,Dialata,13.2,-14.18333,Kolda,Velingara,0,,,,,,,,,,,1
2252843,Dialatoye,13.71667,-14.78333,Tambacounda,Koumpentoum,0,,,,,,,,,,,1
2252839,Dialgane Guedji,15.56667,-16.38333,Louga,Kebemer,0,,,,,,,,,,,1
2252838,Dialgane Kane,15.56667,-16.43333,Louga,Kebemer,0,,,,,,,Kane,Pulaar,,,1
2252837,Diali,15.3595,-15.0792,Louga,Linguere,0,,,,,,,,,,,1
2252835,Dialiko,13.36667,-13.65,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2252833,Dialinkine,12.89056,-15.25694,Sedhiou,Sedhiou,0,,,,,,,,,,,1
2252832,Dialit,14.66667,-16.46667,Diourbel,Bambey,0,,,,,,,,,,,1
2252831,Dialka,15.03333,-16.81667,Thies,Tivaoune,0,,,,,,,,,,,1
2252827,Diallo,15.3045,-15.1217,Louga,Linguere,0,,,,,,,Diallo,Pulaar,,,2
6917510,Diallo,15.3163,-15.1337,Louga,Linguere,0,,,,,,,Diallo,Pulaar,,,2
2252828,Dialo,14.73333,-16.55,Diourbel,Bambey,0,,,,,,,,,,,1
2252826,Dialo Kouna,13.76667,-15.61667,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2252825,Dialokounda,13.88333,-13.58333,Tambacounda,Goudiry,0,kounda,Mandinka,,,,,,,,,1
2252823,Dialoubé,15.10308,-12.93097,Matam,Kanel,0,,,,,,,,,,,1
2252840,Dialène Mbaye,14.56667,-15.83333,Fatick,Gossas,0,,,,,,,Mbaye,Wolof,,,1
13658788,Dialéo,13.06185,-16.22893,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252781,Diam Bougou,14.56667,-16.3,Fatick,Fatick,0,,,,,,,,,,,1
2252775,Diam Diam,14.14739,-15.28486,Kaffrine,Malem Hodar,0,,,,,,,,,,,2
2252776,Diam Diam,13.86667,-14.66667,Tambacounda,Koumpentoum,0,,,,,,,,,,,2
2252756,Diam Lali,15.67768,-14.04045,Matam,Matam,0,,,,,,,,,,,1
6645345,Diam Oury,16.06768,-13.90514,Saint Louis,Podor,0,,,,,,,,,,,1
2252754,Diama,15.658,-15.5783,Louga,Linguere,0,,,,,,,,,,,4
2252806,Diama,15.78917,-16.35556,Louga,Louga,0,,,,,,,,,,,4
2252817,Diama,16.20306,-16.40389,Saint Louis,Dagana,0,,,,,,,,,,,4
2252818,Diama,15.65,-16.45,Louga,Kebemer,0,,,,,,,,,,,4
2252813,Diama Gadio,13.78333,-15.41667,Kaffrine,Kaffrine,0,,,,,,,,,,,1
2252811,Diama Guène,13.78333,-15.43333,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2252797,Diama Palène,13.8,-15.45,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2252819,Diama Tiène,15.0478,-16.6743,Thies,Tivaoune,0,,,,,,,,,,,1
2252794,Diama Tiévi,13.75,-15.48333,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2596099,Diama Toubé,15.9475,-16.45556,Saint Louis,Saint Louis,0,,,,,,,,,,,1
2252815,Diamadi,13.21667,-13.46667,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2252814,Diamafara,13.93333,-15.61667,Kaffrine,Birkelane,0,,,,,,,,,,,1
2595999,Diamaguene,16.02278,-16.49833,Saint Louis,Saint Louis,0,,,,,,,,,,,1
13657992,Diamagueun,13.87217,-16.34581,Fatick,Foundiougne,0,,,,,,,,,,,1
2252807,Diamaguène,14.93333,-16.76667,Thies,Tivaoune,0,,,,,,,,,,,6
2252808,Diamaguène,14.48333,-16.1,Fatick,Gossas,0,,,,,,,,,,,6
2252809,Diamaguène,14.17658,-15.70988,Kaffrine,Birkelane,0,,,,,,,,,,,6
2252810,Diamaguène,13.85,-14.18333,Tambacounda,Koumpentoum,0,,,,,,,,,,,6
2252812,Diamaguène,13.76667,-15.8,Kaolack,Nioro Du Rip,0,,,,,,,,,,,6
13554675,Diamaguène,14.16636,-15.41651,Kaffrine,Kaffrine,0,,,,,,,,,,,6
13505580,Diamakheul,14.81885,-16.22727,Diourbel,Diourbel,0,,,,,,,,,,,1
2252805,Diamakolong,14.00547,-15.63149,Kaffrine,Birkelane,0,,,,,,,,,,,1
2252802,Diamal,16.51324,-14.50462,Saint Louis,Podor,0,,,,,,,,,,,2
2252803,Diamal,14.10737,-15.76341,Kaffrine,Birkelane,0,,,,,,,,,,,2
2252801,Diamalatiel,13.26667,-15.65,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2252796,Diamar,16.06278,-16.21556,Saint Louis,Dagana,0,,,,,,,,,,,1
2252793,Diamaye,12.6,-15.35,,,0,,,,,,,,,,,1
2252792,Diamaye Inor,13.03333,-15.95,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252791,Diamaye Kadialon,13.03333,-15.93333,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252790,Diamaye Kankandé,13.01667,-15.95,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252789,Diamaye Kansérane,13.05,-15.96667,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252788,Diambadina,13.85,-13.6,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2252288,Diambal,15.4469,-15.2135,Louga,Linguere,0,,,,,,,,,,,2
13507429,Diambal,14.4527,-16.59877,Fatick,Fatick,0,,,,,,,,,,,2
2252786,Diambalo,15.06667,-16.91667,Thies,Tivaoune,0,,,,,,,,,,,1
2252785,Diambaloye,13.95366,-12.10796,Tambacounda,Bakel,0,,,,,,,,,,,1
2252735,Diambalé,15.1826,-15.5905,Louga,Linguere,0,,,,,,,,,,,1
2252784,Diambaty,13.03333,-15.48333,Sedhiou,Bounkiling,0,,,,,,,,,,,1
13509024,Diambey Peul,14.3967,-16.19141,Fatick,Fatick,0,,,,Peul (Fulani),Diambey,,,,,,1
13509034,Diambey Wolof,14.40633,-16.18603,Fatick,Fatick,0,,,,Wolof,Diambey,,,,,,1
2252733,Diambo,16.57018,-14.84575,Saint Louis,Podor,0,,,,,,,,,,,1
2252780,Diambour,13.98333,-15.81667,Kaolack,Kaolack,0,,,,,,,,,,,1
2252777,Diamboye,14.73333,-15.51667,Diourbel,Mbacke,0,,,,,,,,,,,1
2252783,Diambé Dali,14.77946,-15.49288,Diourbel,Mbacke,0,,,,,,,,,,,1
2252782,Diambéli,13.13333,-15.26667,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2252769,Diamel,14.61667,-14.91667,Kaffrine,Koungheul,0,,,,,,,,,,,2
2252770,Diamel,14.41667,-14.33333,Tambacounda,Koumpentoum,0,,,,,,,,,,,2
2252764,Diamel Diayat,16.26295,-14.05645,Saint Louis,Podor,0,,,,,,,,,,,1
2252757,Diamkoulori,13.46667,-14.31667,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2595398,Diamm Bougoum,14.52526,-17.01388,Thies,Mbour,0,,,,,,,,,,,2
13507257,Diamm Bougoum,14.61559,-16.23704,Diourbel,Diourbel,0,,,,,,,,,,,2
2252748,Diamm Séli,14.5938,-16.24148,Diourbel,Diourbel,0,,,,,,,,,,,1
2252820,Diamma,14.73645,-16.17596,Diourbel,Diourbel,0,,,,,,,,,,,1
2595786,Diammagueun,14.7504,-17.36599,Dakar,Pikine,0,,,,,,,,,,,2
2595972,Diammagueun,14.87527,-17.13348,Thies,Thies,0,,,,,,,,,,,2
2252760,Diammel Siré,16.17673,-13.96747,Saint Louis,Podor,0,,,,,,,,,,,1
2252768,Diammél,15.67803,-13.23669,Matam,Matam,0,,,,,,,,,,,1
2252753,Diamniadio,14.06668,-16.57411,Fatick,Fatick,0,,,,,,,,,,,2
2595640,Diamniadio,14.72051,-17.1816,Dakar,Rufisque,47759,,,,,,,,,,,2
2252752,Diamotil,15.13333,-16.45,Thies,Tivaoune,0,,,,,,,,,,,1
2252751,Diamounguel,15.11464,-12.93154,Matam,Kanel,0,,,,,,,,,,,1
2252750,Diamourdala,13.54972,-12.2576,Tambacounda,Bakel,0,,,,,,,,,,,1
13509021,Diamsira,14.3245,-16.23696,Kaolack,Kaolack,0,,,,,,,,,,,1
13509014,Diamsène,14.47669,-16.19095,Fatick,Gossas,0,,,,,,,,,,,1
2252697,Diamvéli,14.94008,-12.60746,Matam,Kanel,0,,,,,,,,,,,3
2252745,Diamvéli,15.39192,-13.04829,Matam,Kanel,0,,,,,,,,,,,3
2252746,Diamvéli,13.05,-13.46667,Tambacounda,Tambacounda,0,,,,,,,,,,,3
2252611,Diamwéli,14.69633,-15.87431,Diourbel,Mbacke,0,,,,,,,,,,,2
6644082,Diamwéli,15.4465,-13.1825,Matam,Kanel,0,,,,,,,,,,,2
2252696,Diamwéli Alassane,14.47732,-15.72837,Kaolack,Guinguineo,0,,,,,,,,,,,1
13551154,Diamwéli Deux,14.91599,-15.95508,Diourbel,Mbacke,0,,,,,,2,,,,,1
2252695,Diamwéli Mor,14.47407,-15.72306,Kaolack,Guinguineo,0,,,,,,,,,,,1
2252771,Diamédioko,14.21738,-12.21808,Tambacounda,Bakel,0,,,,,,,,,,,1
2252762,Diaménar,15.99944,-15.91417,Louga,Louga,0,,,,,,,,,,,1
2252742,Diana,13.53981,-12.86194,Tambacounda,Goudiry,0,,,,,,,,,,,3
2252743,Diana,12.97528,-16.71806,Ziguinchor,Bignona,0,,,,,,,,,,,3
2252744,Diana,12.7,-13.75,Kolda,Velingara,0,,,,,,,,,,,3
2252737,Diana Malari,12.84833,-15.24972,Sedhiou,Sedhiou,3066,,,,,,,,,,,1
2252736,Diana Sonkodou,13.06667,-15.48333,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2252740,Dianafou,12.45417,-15.64944,Sedhiou,Goudomp,0,,,,,,,,,,,1
2252739,Dianag,12.94028,-16.21417,Ziguinchor,Bignona,0,,,,,,,,,,,2
13658766,Dianag,13.10369,-16.14995,Ziguinchor,Bignona,0,,,,,,,,,,,2
2252738,Dianah Ba,12.83111,-15.22639,Sedhiou,Sedhiou,0,,,,,,,Ba,Pulaar,,,1
2252732,Dianbour,13.85,-14.48333,Tambacounda,Koumpentoum,0,,,,,,,,,,,1
2252730,Diandian,13.08333,-13.95,Kolda,Velingara,0,,,,,,,,,,,1
2252729,Diandiaye,12.98333,-14.93333,Kolda,Kolda,0,,,,,,,,,,,1
2252727,Diandioli,15.54132,-13.24831,Matam,Matam,0,,,,,,,,,,,1
2252728,Diandième,12.93278,-15.93778,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2252726,Diandoumé,14.58333,-16.41667,Fatick,Fatick,0,,,,,,,,,,,1
2247771,Diangane Keur Gadji,13.64565,-16.3115,Fatick,Foundiougne,0,,,,,,,,,,,1
2252721,Diangho,12.81056,-16.02861,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252720,Diango,12.88139,-16.06611,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252719,Diangueli,12.85139,-15.07417,Kolda,Kolda,0,,,,,,,,,,,1
2252715,Dianioundi,12.69722,-15.90222,Sedhiou,Sedhiou,0,,,,,,,,,,,1
2252717,Dianiène,13.8,-15.6,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2252714,Diankadjoul,12.64222,-16.76944,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252713,Diankankounda,13.03333,-14.4,Kolda,Medina Yoroufoula,0,kounda,Mandinka,,,,,,,,,1
2252712,Diankankounda Mala,13.01667,-14.4,Kolda,Kolda,0,,,,,,,,,,,1
2252711,Diankankounda Ogueul,13.01667,-14.36667,Kolda,Kolda,0,,,,,,,,,,,1
2252707,Dianki,12.8625,-16.46944,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252706,Diankobinni,13.66667,-13.58333,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2252710,Dianké Kaw,14.27766,-15.36523,Kaffrine,Malem Hodar,0,,,,,,,,,,,1
2252709,Dianké Makam,13.67508,-12.66133,Tambacounda,Goudiry,0,,,,,,,,,,,1
2252708,Dianké Souf,14.22965,-15.33539,Kaffrine,Malem Hodar,0,,,,,,,,,,,1
2252705,Diano Kam,15.3,-16.45,Thies,Tivaoune,0,,,,,,,,,,,1
2252704,Dianori,13.96917,-16.75885,Fatick,Fatick,0,,,,,,,,,,,1
2252703,Dianoubé,13.06226,-16.29037,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252702,Dianoundio,12.50917,-16.07972,Ziguinchor,Ziguinchor,0,,,,,,,,,,,1
2252701,Dianrhar,15.08333,-16.75,Thies,Tivaoune,0,,,,,,,,,,,1
2252698,Dianvéli,13.85,-14.18333,Tambacounda,Koumpentoum,0,,,,,,,,,,,2
2252699,Dianvéli,13.21667,-14.06667,Kolda,Velingara,0,,,,,,,,,,,2
2252723,Dianète Tierno,12.83611,-15.08056,Kolda,Kolda,0,,,,,,,,,,,1
2252725,Diané,14.56866,-16.3115,Fatick,Fatick,0,,,,,,,,,,,1
2252724,Dianékounda,13.68333,-14.61667,Tambacounda,Koumpentoum,0,kounda,Mandinka,,,,,,,,,1
2252693,Diao,12.69222,-15.98111,Sedhiou,Sedhiou,0,,,,,,,,,,,1
2252688,Diaorel,14.6,-14.86667,Kaffrine,Koungheul,0,,,,,,,,,,,2
2252689,Diaorel,14.41667,-14.63333,Tambacounda,Koumpentoum,0,,,,,,,,,,,2
2252690,Diaoré,14.61667,-16.13333,Diourbel,Diourbel,0,,,,,,,,,,,1
2252687,Diaoualdi,14.73333,-16.06667,Diourbel,Mbacke,0,,,,,,,,,,,1
2252686,Diaouar,16.48139,-16.06278,Saint Louis,Dagana,0,,,,,,,,,,,1
2252685,Diaoubé,12.91667,-14.16667,Kolda,Velingara,26165,,,,,,,,,,,1
2252684,Diaoulé,14.37587,-16.22174,Fatick,Fatick,0,,,,,,,,,,,1
2252682,Diaounar Doumou,13.21667,-15.73333,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2252681,Diaoune Ndiane,15.46667,-16.55,Louga,Kebemer,0,,,,,,,,,,,1
2252679,Diaourou,12.71917,-15.88556,Sedhiou,Sedhiou,0,,,,,,,,,,,1
2252677,Diapto,13.86667,-14.88333,Kaffrine,Koungheul,0,,,,,,,,,,,1
2252675,Diara,16.5474,-14.59751,Saint Louis,Podor,0,,,,,,,,,,,1
2252670,Diaranté,13.84142,-12.59085,Tambacounda,Goudiry,0,,,,,,,,,,,1
2252666,Diaraye,14.91667,-15.9,Diourbel,Mbacke,0,,,,,,,,,,,1
2252657,Diarfa,12.68139,-15.43528,Sedhiou,Goudomp,0,,,,,,,,,,,1
2252656,Diarga,14.68333,-16.61667,Thies,Thies,0,,,,,,,,,,,1
2252655,Diarga Ka,14.41667,-15.7,Kaolack,Guinguineo,0,,,,,,,Ka,Pulaar,,,1
2252652,Diarhaye,14.9,-16.08333,Diourbel,Mbacke,0,,,,,,,,,,,1
13506777,Diarigne,14.71629,-16.54417,Diourbel,Bambey,0,,,,,,,,,,,1
13504563,Diarkhalé,14.89961,-16.86669,Thies,Tivaoune,0,,,,,,,,,,,1
13509017,Diarno,14.34789,-16.24292,Fatick,Fatick,0,,,,,,,,,,,1
2252645,Diaro,12.61667,-12.88333,Kedougou,Salemata,0,,,,,,,,,,,1
2252644,Diarone,12.8275,-16.17389,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252643,Diaroumé,12.98222,-15.61778,Sedhiou,Bounkiling,0,,,,,,,,,,,1
13658214,Diarèkh,13.99019,-16.12154,Kaolack,Kaolack,0,,,,,,,,,,,1
2252658,Diarèng,12.81139,-15.36333,Sedhiou,Goudomp,0,,,,,,,,,,,1
2252893,Diarère,14.44377,-16.48347,Fatick,Fatick,0,,,,,,,,,,,1
2252659,Diaré Mbolo,14.48709,-12.63409,Tambacounda,Goudiry,0,,,,,,,,,,,1
13506509,Dias Palam,14.65292,-16.941,Thies,Thies,0,,,,,,,,,,,1
2252640,Diassap,15.96667,-16.31667,Saint Louis,Saint Louis,0,,,,,,,,,,,2
2252641,Diassap,14.83012,-16.9022,Thies,Thies,0,,,,,,,,,,,2
2252639,Diassi,12.56667,-16.28333,Ziguinchor,Ziguinchor,0,,,,,,,,,,,1
2252638,Diassina,12.99778,-15.15056,Kolda,Kolda,0,,,,,,,,,,,1
2252637,Diassoum Diamaguène,14.14197,-15.67152,Kaffrine,Birkelane,0,,,,,,,,,,,1
13508985,Diat Mourid Deux,14.3249,-16.19975,Kaolack,Kaolack,0,,,,,,2,,,,,1
13509015,Diat Mourid Un,14.33934,-16.20896,Kaolack,Kaolack,0,,,,,,1,,,,,1
2252636,Diatadaokounda,12.73333,-14.2,Kolda,Velingara,0,kounda,Mandinka,,,,,,,,,1
2252635,Diatafaka,13.93333,-15.51667,Kaffrine,Birkelane,0,,,,,,,,,,,1
2252634,Diatal,16.6325,-14.91342,Saint Louis,Podor,0,,,,,,,,,,,1
2252633,Diatandingkounda,12.75806,-15.8,Sedhiou,Sedhiou,0,kounda,Mandinka,,,,,,,,,1
2252632,Diatang,12.92667,-16.33167,Ziguinchor,Bignona,0,,,,,,,,,,,1
11072096,Diatar,16.63368,-14.91669,Saint Louis,Podor,0,,,,,,,,,,,1
2252628,Diatassaba,13.58333,-14.1,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2252627,Diatbè Niadè,15.8455,-15.8766,Louga,Louga,0,,,,,,,,,,,1
2252626,Diatem,12.46917,-16.62472,Ziguinchor,Oussouye,0,,,,,,,,,,,1
2252625,Diati Mbaye,15.1535,-16.7184,Thies,Tivaoune,0,,,,,,,Mbaye,Wolof,,,1
2252622,Diatmel Moussa,14.41441,-15.75847,Kaolack,Guinguineo,0,,,,,,,,,,,1
2252621,Diatmi,15.0742,-15.9989,Louga,Kebemer,0,,,,,,,,,,,1
13506503,Diatmoury,14.52303,-16.8129,Thies,Mbour,0,,,,,,,,,,,1
2252620,Diatok,12.70778,-16.40611,Ziguinchor,Bignona,0,,,,,,,,,,,1
13504784,Diatong,14.83893,-16.61934,Diourbel,Bambey,0,,,,,,,,,,,1
2252618,Diatouma,13.0,-14.93333,Kolda,Medina Yoroufoula,0,,,,,,,,,,,2
2252619,Diatouma,12.78722,-15.58444,Sedhiou,Sedhiou,0,,,,,,,,,,,2
2252616,Diatourou Kounda,12.83333,-14.9,Kolda,Kolda,0,kounda,Mandinka,,,,,,,,,1
2252615,Diattakounda,12.56972,-15.68417,Sedhiou,Goudomp,4356,kounda,Mandinka,,,,,,,,,1
2252614,Diattamine,12.8,-14.38333,Kolda,Kolda,0,,,,,,,,,,,1
2252607,Diavrigne Amari,15.38333,-16.61667,Louga,Kebemer,0,,,,,,,,,,,1
2252604,Diaw Ba,12.6925,-15.99333,Sedhiou,Sedhiou,0,,,,,,,Ba,Pulaar,,,1
2252606,Diawara,15.02196,-12.54374,Tambacounda,Bakel,7541,,,,,,,,,,,1
2252680,Diawré Kouta,14.61028,-15.91822,Diourbel,Mbacke,0,,,,,,,,,,,1
2252608,Diawène,14.85627,-15.81093,Diourbel,Mbacke,0,,,,,,,,,,,1
13504688,Diawé,14.88668,-16.74055,Thies,Thies,0,,,,,,,,,,,1
2252613,Diawé Sérèr,14.6167,-15.96109,Diourbel,Mbacke,0,,,,Sérèr,Diawé,,,,,,1
2252603,Diawéli,14.34528,-12.37476,Tambacounda,Bakel,0,,,,,,,,,,,1
2252601,Diayane,15.85,-16.8,,,0,,,,,,,,,,,2
2252602,Diayane,14.85939,-16.79003,Thies,Thies,0,,,,,,,,,,,2
2252600,Diaye,13.68333,-15.98333,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2252593,Diaye Nianbagaye,15.08333,-16.5,Thies,Tivaoune,0,,,,,,,,,,,1
2252945,Diaène Parba,15.3932,-15.2206,Louga,Linguere,0,,,,,,,,,,,1
2252944,Diaène Tioto,15.40162,-15.21848,Louga,Linguere,0,,,,,,,,,,,1
6917797,Diaéri,12.4493,-12.1781,Kedougou,Kedougou,0,,,,,,,,,,,1
2252916,Diaïga Tioubalo,16.4026,-14.23176,Saint Louis,Podor,0,,,,,,,,,,,1
2252592,Dibane,14.41667,-16.36667,Fatick,Fatick,0,,,,,,,,,,,1
2252590,Dibia,12.7,-11.83333,Kedougou,Kedougou,0,,,,,,,,,,,1
2252589,Dibiko,12.98333,-12.5,Kedougou,Kedougou,0,,,,,,,,,,,1
2252588,Dibito,12.73333,-14.5,Kolda,Kolda,0,,,,,,,,,,,1
2252586,Didioré,12.73333,-14.35,Kolda,Kolda,0,,,,,,,,,,,1
2252587,Didé,13.97055,-12.34431,Tambacounda,Goudiry,0,,,,,,,,,,,1
2252582,Diedéli,13.1,-15.88333,Sedhiou,Bounkiling,0,,,,,,,,,,,1
2252569,Diemballa,13.75,-15.41667,Kaffrine,Kaffrine,0,,,,,,,,,,,1
2252568,Diembéreng,12.46889,-16.78056,Ziguinchor,Oussouye,0,,,,,,,,,,,1
2252562,Dieminguiké,12.95389,-15.10917,Kolda,Kolda,0,,,,,,,,,,,1
2252558,Diender Guedj,14.87482,-17.0801,Thies,Thies,0,,,,,,,,,,,1
2252560,Diendé,12.76861,-15.56194,Sedhiou,Sedhiou,0,,,,,,,,,,,1
2252555,Diengi,12.75111,-16.27639,Ziguinchor,Bignona,0,,,,,,,,,,,1
2247751,Diengui,14.67439,-15.64729,Fatick,Gossas,0,,,,,,,,,,,1
2252554,Diennbar,15.35,-16.01667,Louga,Kebemer,0,,,,,,,,,,,1
2252553,Dienndé,13.56667,-14.38333,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2252552,Dienné,15.28333,-16.48333,Thies,Tivaoune,0,,,,,,,,,,,1
2252551,Dienné Rat,15.26667,-16.45,Thies,Tivaoune,0,,,,,,,,,,,1
2252543,Dietkougne,15.25,-16.76667,Thies,Tivaoune,0,,,,,,,,,,,1
2596095,Dieuleuk,15.945,-16.48444,Saint Louis,Saint Louis,0,,,,,,,,,,,1
2596092,Dieulé Mbam,15.94083,-16.49528,Saint Louis,Saint Louis,0,,,,,,,,,,,1
2252541,Difourou,13.39218,-12.92783,Tambacounda,Tambacounda,0,,,,,,,,,,,1
2252540,Digane,14.83333,-16.05,Diourbel,Mbacke,0,,,,,,,,,,,2
2254433,Digane,14.79278,-15.98585,Diourbel,Mbacke,0,,,,,,,,,,,2
2252538,Digne,15.0712,-16.2479,Thies,Tivaoune,0,,,,,,,,,,,1
2252536,Diguel,15.18333,-16.26667,Thies,Tivaoune,0,,,,,,,,,,,1
2252533,Diguimar,13.65,-15.58333,Kaolack,Nioro Du Rip,0,,,,,,,,,,,1
2252532,Diguine Wolof,14.79289,-15.71521,Diourbel,Mbacke,0,,,,Wolof,Diguine,,,,,,1
2252535,Diguèt,12.6775,-16.75639,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252529,Dik Do,15.601,-15.093,Louga,Linguere,0,,,,,,,,,,,1
2252530,Dika,15.5639,-13.37906,Matam,Matam,0,,,,,,,,,,,1
2252526,Dikounta,12.76667,-16.1,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252528,Dikès,12.80194,-16.20306,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252525,Dilapao,12.61639,-16.38444,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252523,Dili Loum,14.41667,-15.9,Fatick,Gossas,0,,,,,,,,,,,1
2252522,Dimar,16.53333,-15.11667,Saint Louis,Podor,0,,,,,,,,,,,1
13504802,Dimar Kane,14.93293,-16.55078,Diourbel,Bambey,0,,,,,,,Kane,Pulaar,,,1
2252520,Dimassane,12.58167,-16.73,Ziguinchor,Bignona,0,,,,,,,,,,,1
2252518,Dimba Siriel,12.68333,-14.08333,Kolda,Velingara,0,,,,,,,,,,,1
2252519,Dimbadidéré,12.7,-14.03333,Kolda,Velingara,0,,,,,,,,,,,1
2571769,Dimbaya,13.16467,-16.63362,Ziguinchor,Bignona,0,,,,,,,,,,,1
6586397,Dimboli,12.46407,-11.99561,Kedougou,Kedougou,0,,,,,,,,,,,1
2252515,Dimbordé,15.3024,-15.3493,Louga,Linguere,0,,,,,,,,,,,1
2252514,Dimbou,14.84354,-16.26473,Diourbel,Diourbel,0,,,,,,,,,,,1
2252516,Dimbéré,13.98333,-15.75,Kaffrine,Birkelane,0,,,,,,,,,,,1
2252513,Dimessira,14.06667,-16.6,Fatick,Fatick,0,,,,,,,,,,,1
2252498,Dindiari,12.45163,-11.65073,Kedougou,Saraya,0,,,,,,,,,,,1
2247752,Dindjéli,15.4077,-15.4601,Louga,Linguere,0,,,,,,,,,,,1
2252508,Dindoudi,14.65458,-12.9352,Matam,Kanel,0,,,,,,,,,,,1
6647989,Dindoudi Doka,14.27773,-12.60769,Tambacounda,Goudiry,0,,,,,,,,,,,1
2252507,Dindoudi Séydi,14.46667,-13.05,Tambacounda,Goudiry,0,,,,,,,,,,,1
2252510,Dindédié,14.38333,-13.4,Tambacounda,Goudiry,0,,,,,,,,,,,1
2252499,Dindéféllo,12.3816,-12.3248,Kedougou,Kedougou,0,,,,,,,,,,,1
2252494,Dingala,12.482,-12.4665,Kedougou,Kedougou,0,,,,,,,,,,,1
2252500,Dinguiraye,14.97408,-16.42941,Diourbel,Bambey,0,,,,,,,,,,,3
2252502,Dinguiraye,13.3,-14.61667,Kolda,Medina Yoroufoula,0,,,,,,,,,,,3
2252503,Dinguiraye,13.21667,-15.01667,Kolda,Medina Yoroufoula,0,,,,,,,,,,,3
2252501,Dinguiraye Marondé,14.03666,-16.12294,Kaolack,Kaolack,0,,,,,,,,,,,1
13514641,Dinguiraye Youssouf,14.02703,-16.122,Kaolack,Kaolack,0,,,,,,,,,,,1
6659069,Dinkokono,12.79665,-11.46877,Kedougou,Saraya,0,,,,,,,,,,,1
2252497,Dinndi Bala,14.83333,-15.81667,Diourbel,Mbacke,0,,,,,,,,,,,1
2252496,Dinndoudi,13.84043,-12.41984,Tambacounda,Goudiry,0,,,,,,,,,,,1
2252495,Dinndoudi Chédi,14.28024,-12.60872,Tambacounda,Goudiry,0,,,,,,,,,,,1
2252489,Dinnguiraye,13.85,-15.86667,Kaolack,Nioro Du Rip,0,,,,,,,,,,,3
2252490,Dinnguiraye,13.23333,-14.98333,Kolda,Medina Yoroufoula,0,,,,,,,,,,,3
